t_min,glucose_true_mg_dl,sensor_mg_dl,sensor_valid,carbs_g_step,iir_u_per_h,exercise_pct,hr_bpm
423.0000,111.0223,0.0000,0,0.0000,0.4202,0.0000,0.0000
424.0000,110.6836,0.0000,0,0.0000,0.4202,0.0000,0.0000
425.0000,110.3343,110.3343,1,0.0000,0.4202,0.0000,0.0000
426.0000,109.9748,0.0000,0,0.0000,0.4202,0.0000,0.0000
427.0000,109.6055,0.0000,0,0.0000,0.4202,0.0000,0.0000
428.0000,109.2271,0.0000,0,0.0000,0.4202,0.0000,0.0000
429.0000,108.8399,0.0000,0,0.0000,0.4202,0.0000,0.0000
430.0000,108.4445,108.4445,1,0.0000,0.4202,0.0000,0.0000
431.0000,108.0413,0.0000,0,0.0000,0.4202,0.0000,0.0000
432.0000,107.6306,0.0000,0,0.0000,0.4202,0.0000,0.0000
433.0000,107.2131,0.0000,0,0.0000,0.4202,0.0000,0.0000
434.0000,106.7889,0.0000,0,0.0000,0.4202,0.0000,0.0000
435.0000,106.3587,106.3587,1,0.0000,0.4202,0.0000,0.0000
436.0000,105.9227,0.0000,0,0.0000,0.4202,0.0000,0.0000
437.0000,105.4814,0.0000,0,0.0000,0.4202,0.0000,0.0000
438.0000,105.0351,0.0000,0,0.0000,0.4202,0.0000,0.0000
439.0000,104.5843,0.0000,0,0.0000,0.4202,0.0000,0.0000
440.0000,104.1291,104.1291,1,0.0000,0.4202,0.0000,0.0000
441.0000,103.6701,0.0000,0,0.0000,0.4202,0.0000,0.0000
442.0000,103.2075,0.0000,0,0.0000,0.4202,0.0000,0.0000
443.0000,102.7416,0.0000,0,0.0000,0.4202,0.0000,0.0000
444.0000,102.2728,0.0000,0,0.0000,0.4202,0.0000,0.0000
445.0000,101.8013,101.8013,1,0.0000,0.4202,0.0000,0.0000
446.0000,101.3275,0.0000,0,0.0000,0.4202,0.0000,0.0000
447.0000,100.8516,0.0000,0,0.0000,0.4202,0.0000,0.0000
448.0000,100.3740,0.0000,0,0.0000,0.4202,0.0000,0.0000
449.0000,99.8947,0.0000,0,0.0000,0.4202,0.0000,0.0000
450.0000,99.4143,99.4143,1,0.0000,0.4202,0.0000,0.0000
451.0000,98.9328,0.0000,0,0.0000,0.4202,0.0000,0.0000
452.0000,98.4505,0.0000,0,0.0000,0.4202,0.0000,0.0000
453.0000,97.9676,0.0000,0,0.0000,0.4202,0.0000,0.0000
454.0000,97.4844,0.0000,0,0.0000,0.4202,0.0000,0.0000
455.0000,97.0010,97.0010,1,0.0000,0.4202,0.0000,0.0000
456.0000,96.5177,0.0000,0,0.0000,0.4202,0.0000,0.0000
457.0000,96.0347,0.0000,0,0.0000,0.4202,0.0000,0.0000
458.0000,95.5522,0.0000,0,0.0000,0.4202,0.0000,0.0000
459.0000,95.0702,0.0000,0,0.0000,0.4202,0.0000,0.0000
460.0000,94.5891,94.5891,1,0.0000,0.4202,0.0000,0.0000
461.0000,94.1089,0.0000,0,0.0000,0.4202,0.0000,0.0000
462.0000,93.6299,0.0000,0,0.0000,0.4202,0.0000,0.0000
463.0000,93.1522,0.0000,0,0.0000,0.4202,0.0000,0.0000
464.0000,92.6759,0.0000,0,0.0000,0.4202,0.0000,0.0000
465.0000,92.2011,92.2011,1,0.0000,0.4202,0.0000,0.0000
466.0000,91.7281,0.0000,0,0.0000,0.4202,0.0000,0.0000
467.0000,91.2569,0.0000,0,0.0000,0.4202,0.0000,0.0000
468.0000,90.7876,0.0000,0,0.0000,0.4202,0.0000,0.0000
469.0000,90.3205,0.0000,0,0.0000,0.4202,0.0000,0.0000
470.0000,89.8554,89.8554,1,0.0000,0.4202,0.0000,0.0000
471.0000,89.3927,0.0000,0,0.0000,0.4202,0.0000,0.0000
472.0000,88.9324,0.0000,0,0.0000,0.4202,0.0000,0.0000
473.0000,88.4745,0.0000,0,0.0000,0.4202,0.0000,0.0000
474.0000,88.0192,0.0000,0,0.0000,0.4202,0.0000,0.0000
475.0000,87.5666,87.5666,1,0.0000,0.4202,0.0000,0.0000
476.0000,87.1167,0.0000,0,0.0000,0.4202,0.0000,0.0000
477.0000,86.6696,0.0000,0,0.0000,0.4202,0.0000,0.0000
478.0000,86.2254,0.0000,0,0.0000,0.4202,0.0000,0.0000
479.0000,85.7842,0.0000,0,0.0000,0.4202,0.0000,0.0000
480.0000,85.3460,85.3460,1,0.0000,0.4202,0.0000,0.0000
481.0000,84.9109,0.0000,0,0.0000,0.4202,0.0000,0.0000
482.0000,84.4789,0.0000,0,0.0000,0.4202,0.0000,0.0000
483.0000,84.0500,0.0000,0,0.0000,0.4202,0.0000,0.0000
484.0000,83.6245,0.0000,0,0.0000,0.4202,0.0000,0.0000
485.0000,83.2022,83.2022,1,0.0000,0.4202,0.0000,0.0000
486.0000,82.7833,0.0000,0,0.0000,0.4202,0.0000,0.0000
487.0000,82.3677,0.0000,0,0.0000,0.4202,0.0000,0.0000
488.0000,81.9555,0.0000,0,0.0000,0.4202,0.0000,0.0000
489.0000,81.5468,0.0000,0,0.0000,0.4202,0.0000,0.0000
490.0000,81.1415,81.1415,1,0.0000,0.4202,0.0000,0.0000
491.0000,80.7398,0.0000,0,0.0000,0.4202,0.0000,0.0000
492.0000,80.3461,0.0000,0,0.0000,0.4202,0.0000,0.0000
493.0000,79.9609,0.0000,0,0.0000,0.4202,0.0000,0.0000
494.0000,79.5839,0.0000,0,0.0000,0.4202,0.0000,0.0000
495.0000,79.2146,79.2146,1,0.0000,0.4202,0.0000,0.0000
496.0000,78.8528,0.0000,0,0.0000,0.4202,0.0000,0.0000
497.0000,78.4982,0.0000,0,0.0000,0.4202,0.0000,0.0000
498.0000,78.1506,0.0000,0,0.0000,0.4202,0.0000,0.0000
499.0000,77.8097,0.0000,0,0.0000,0.4202,0.0000,0.0000
500.0000,77.4754,77.4754,1,0.0000,0.4202,0.0000,0.0000
501.0000,77.1475,0.0000,0,0.0000,0.4202,0.0000,0.0000
502.0000,76.8258,0.0000,0,0.0000,0.4202,0.0000,0.0000
503.0000,76.5102,0.0000,0,0.0000,0.4202,0.0000,0.0000
504.0000,76.2007,0.0000,0,0.0000,0.4202,0.0000,0.0000
505.0000,75.8970,75.8970,1,0.0000,0.4202,0.0000,0.0000
506.0000,75.5991,0.0000,0,0.0000,0.4202,0.0000,0.0000
507.0000,75.3069,0.0000,0,0.0000,0.4202,0.0000,0.0000
508.0000,75.0203,0.0000,0,0.0000,0.4202,0.0000,0.0000
509.0000,74.7393,0.0000,0,0.0000,0.4202,0.0000,0.0000
510.0000,74.4637,74.4637,1,0.0000,0.4202,0.0000,0.0000
511.0000,74.1935,0.0000,0,0.0000,0.4202,0.0000,0.0000
512.0000,73.9286,0.0000,0,0.0000,0.4202,0.0000,0.0000
513.0000,73.6689,0.0000,0,0.0000,0.4202,0.0000,0.0000
514.0000,73.4145,0.0000,0,0.0000,0.4202,0.0000,0.0000
515.0000,73.1651,73.1651,1,0.0000,0.4202,0.0000,0.0000
516.0000,72.9209,0.0000,0,0.0000,0.4202,0.0000,0.0000
517.0000,72.6816,0.0000,0,0.0000,0.4202,0.0000,0.0000
518.0000,72.4473,0.0000,0,0.0000,0.4202,0.0000,0.0000
519.0000,72.2180,0.0000,0,0.0000,0.4202,0.0000,0.0000
520.0000,71.9934,71.9934,1,0.0000,0.4202,0.0000,0.0000
521.0000,71.7737,0.0000,0,0.0000,0.4202,0.0000,0.0000
522.0000,71.5587,0.0000,0,0.0000,0.4202,0.0000,0.0000
523.0000,71.3484,0.0000,0,0.0000,0.4202,0.0000,0.0000
524.0000,71.1427,0.0000,0,0.0000,0.4202,0.0000,0.0000
525.0000,70.9416,70.9416,1,0.0000,0.4202,0.0000,0.0000
526.0000,70.7451,0.0000,0,0.0000,0.4202,0.0000,0.0000
527.0000,70.5530,0.0000,0,0.0000,0.4202,0.0000,0.0000
528.0000,70.3654,0.0000,0,0.0000,0.4202,0.0000,0.0000
529.0000,70.1822,0.0000,0,0.0000,0.4202,0.0000,0.0000
530.0000,70.0033,70.0033,1,0.0000,0.4202,0.0000,0.0000
531.0000,69.8287,0.0000,0,0.0000,0.4202,0.0000,0.0000
532.0000,69.6584,0.0000,0,0.0000,0.4202,0.0000,0.0000
533.0000,69.4922,0.0000,0,0.0000,0.4202,0.0000,0.0000
534.0000,69.3303,0.0000,0,0.0000,0.4202,0.0000,0.0000
535.0000,69.1724,69.1724,1,0.0000,0.4202,0.0000,0.0000
536.0000,69.0185,0.0000,0,0.0000,0.4202,0.0000,0.0000
537.0000,68.8687,0.0000,0,0.0000,0.4202,0.0000,0.0000
538.0000,68.7228,0.0000,0,0.0000,0.4202,0.0000,0.0000
539.0000,68.5809,0.0000,0,0.0000,0.4202,0.0000,0.0000
540.0000,68.4428,68.4428,1,0.0000,0.4202,0.0000,0.0000
541.0000,68.3085,0.0000,0,0.0000,0.4202,0.0000,0.0000
542.0000,68.1780,0.0000,0,0.0000,0.4202,0.0000,0.0000
543.0000,68.0513,0.0000,0,0.0000,0.4202,0.0000,0.0000
544.0000,67.9282,0.0000,0,0.0000,0.4202,0.0000,0.0000
545.0000,67.8087,67.8087,1,0.0000,0.4202,0.0000,0.0000
546.0000,67.6929,0.0000,0,0.0000,0.4202,0.0000,0.0000
547.0000,67.5806,0.0000,0,0.0000,0.4202,0.0000,0.0000
548.0000,67.4718,0.0000,0,0.0000,0.4202,0.0000,0.0000
549.0000,67.3665,0.0000,0,0.0000,0.4202,0.0000,0.0000
550.0000,67.2646,67.2646,1,0.0000,0.4202,0.0000,0.0000
551.0000,67.1661,0.0000,0,0.0000,0.4202,0.0000,0.0000
552.0000,67.0709,0.0000,0,0.0000,0.4202,0.0000,0.0000
553.0000,66.9790,0.0000,0,0.0000,0.4202,0.0000,0.0000
554.0000,66.8903,0.0000,0,0.0000,0.4202,0.0000,0.0000
555.0000,66.8049,66.8049,1,0.0000,0.4202,0.0000,0.0000
556.0000,66.7226,0.0000,0,0.0000,0.4202,0.0000,0.0000
557.0000,66.6434,0.0000,0,0.0000,0.4202,0.0000,0.0000
558.0000,66.5673,0.0000,0,0.0000,0.4202,0.0000,0.0000
559.0000,66.4942,0.0000,0,0.0000,0.4202,0.0000,0.0000
560.0000,66.4242,66.4242,1,0.0000,0.4202,0.0000,0.0000
561.0000,66.3571,0.0000,0,0.0000,0.4202,0.0000,0.0000
562.0000,66.2929,0.0000,0,0.0000,0.4202,0.0000,0.0000
563.0000,66.2316,0.0000,0,0.0000,0.4202,0.0000,0.0000
564.0000,66.1731,0.0000,0,0.0000,0.4202,0.0000,0.0000
565.0000,66.1174,66.1174,1,0.0000,0.4202,0.0000,0.0000
566.0000,66.0645,0.0000,0,0.0000,0.4202,0.0000,0.0000
567.0000,66.0143,0.0000,0,0.0000,0.4202,0.0000,0.0000
568.0000,65.9667,0.0000,0,0.0000,0.4202,0.0000,0.0000
569.0000,65.9218,0.0000,0,0.0000,0.4202,0.0000,0.0000
570.0000,65.8795,65.8795,1,0.0000,0.4202,0.0000,0.0000
571.0000,65.8398,0.0000,0,0.0000,0.4202,0.0000,0.0000
572.0000,65.8026,0.0000,0,0.0000,0.4202,0.0000,0.0000
573.0000,65.7679,0.0000,0,0.0000,0.4202,0.0000,0.0000
574.0000,65.7357,0.0000,0,0.0000,0.4202,0.0000,0.0000
575.0000,65.7059,65.7059,1,0.0000,0.4202,0.0000,0.0000
576.0000,65.6784,0.0000,0,0.0000,0.4202,0.0000,0.0000
577.0000,65.6533,0.0000,0,0.0000,0.4202,0.0000,0.0000
578.0000,65.6305,0.0000,0,0.0000,0.4202,0.0000,0.0000
579.0000,65.6100,0.0000,0,0.0000,0.4202,0.0000,0.0000
580.0000,65.5917,65.5917,1,0.0000,0.4202,0.0000,0.0000
581.0000,65.5757,0.0000,0,0.0000,0.4202,0.0000,0.0000
582.0000,65.5618,0.0000,0,0.0000,0.4202,0.0000,0.0000
583.0000,65.5500,0.0000,0,0.0000,0.4202,0.0000,0.0000
584.0000,65.5404,0.0000,0,0.0000,0.4202,0.0000,0.0000
585.0000,65.5328,65.5328,1,0.0000,0.4202,0.0000,0.0000
586.0000,65.5272,0.0000,0,0.0000,0.4202,0.0000,0.0000
587.0000,65.5237,0.0000,0,0.0000,0.4202,0.0000,0.0000
588.0000,65.5221,0.0000,0,0.0000,0.4202,0.0000,0.0000
589.0000,65.5225,0.0000,0,0.0000,0.4202,0.0000,0.0000
590.0000,65.5248,65.5248,1,0.0000,0.4202,0.0000,0.0000
591.0000,65.5289,0.0000,0,0.0000,0.4202,0.0000,0.0000
592.0000,65.5349,0.0000,0,0.0000,0.4202,0.0000,0.0000
593.0000,65.5427,0.0000,0,0.0000,0.4202,0.0000,0.0000
594.0000,65.5523,0.0000,0,0.0000,0.4202,0.0000,0.0000
595.0000,65.5637,65.5637,1,0.0000,0.4202,0.0000,0.0000
596.0000,65.5768,0.0000,0,0.0000,0.4202,0.0000,0.0000
597.0000,65.5915,0.0000,0,0.0000,0.4202,0.0000,0.0000
598.0000,65.6079,0.0000,0,0.0000,0.4202,0.0000,0.0000
599.0000,65.6260,0.0000,0,0.0000,0.4202,0.0000,0.0000
600.0000,65.6457,65.6457,1,3.5000,42.4202,0.0000,0.0000
601.0000,65.6669,0.0000,0,3.5000,42.4202,0.0000,0.0000
602.0000,65.7043,0.0000,0,3.5000,42.4202,0.0000,0.0000
603.0000,65.7706,0.0000,0,3.5000,42.4202,0.0000,0.0000
604.0000,65.8770,0.0000,0,3.5000,42.4202,0.0000,0.0000
605.0000,66.0330,66.0330,1,3.5000,0.4202,0.0000,0.0000
606.0000,66.2469,0.0000,0,3.5000,0.4202,0.0000,0.0000
607.0000,66.5252,0.0000,0,3.5000,0.4202,0.0000,0.0000
608.0000,66.8734,0.0000,0,3.5000,0.4202,0.0000,0.0000
609.0000,67.2957,0.0000,0,3.5000,0.4202,0.0000,0.0000
610.0000,67.7957,67.7957,1,3.5000,0.4202,0.0000,0.0000
611.0000,68.3760,0.0000,0,3.5000,0.4202,0.0000,0.0000
612.0000,69.0384,0.0000,0,3.5000,0.4202,0.0000,0.0000
613.0000,69.7845,0.0000,0,3.5000,0.4202,0.0000,0.0000
614.0000,70.6153,0.0000,0,3.5000,0.4202,0.0000,0.0000
615.0000,71.5313,71.5313,1,3.5000,0.4202,0.0000,0.0000
616.0000,72.5327,0.0000,0,3.5000,0.4202,0.0000,0.0000
617.0000,73.6196,0.0000,0,3.5000,0.4202,0.0000,0.0000
618.0000,74.7916,0.0000,0,3.5000,0.4202,0.0000,0.0000
619.0000,76.0482,0.0000,0,3.5000,0.4202,0.0000,0.0000
620.0000,77.3888,77.3888,1,0.0000,0.4202,0.0000,0.0000
621.0000,78.8125,0.0000,0,0.0000,0.4202,0.0000,0.0000
622.0000,80.3036,0.0000,0,0.0000,0.4202,0.0000,0.0000
623.0000,81.8484,0.0000,0,0.0000,0.4202,0.0000,0.0000
624.0000,83.4446,0.0000,0,0.0000,0.4202,0.0000,0.0000
625.0000,85.0914,85.0914,1,0.0000,0.4202,0.0000,0.0000
626.0000,86.7779,0.0000,0,0.0000,0.4202,0.0000,0.0000
627.0000,88.4944,0.0000,0,0.0000,0.4202,0.0000,0.0000
628.0000,90.2318,0.0000,0,0.0000,0.4202,0.0000,0.0000
629.0000,91.9820,0.0000,0,0.0000,0.4202,0.0000,0.0000
630.0000,93.7377,93.7377,1,0.0000,0.4202,0.0000,0.0000
631.0000,95.4920,0.0000,0,0.0000,0.4202,0.0000,0.0000
632.0000,97.2390,0.0000,0,0.0000,0.4202,0.0000,0.0000
633.0000,98.9730,0.0000,0,0.0000,0.4202,0.0000,0.0000
634.0000,100.6890,0.0000,0,0.0000,0.4202,0.0000,0.0000
635.0000,102.3824,102.3824,1,0.0000,0.4202,0.0000,0.0000
636.0000,104.0490,0.0000,0,0.0000,0.4202,0.0000,0.0000
637.0000,105.6852,0.0000,0,0.0000,0.4202,0.0000,0.0000
638.0000,107.2874,0.0000,0,0.0000,0.4202,0.0000,0.0000
639.0000,108.8528,0.0000,0,0.0000,0.4202,0.0000,0.0000
640.0000,110.3785,110.3785,1,0.0000,0.4202,0.0000,0.0000
641.0000,111.8621,0.0000,0,0.0000,0.4202,0.0000,0.0000
642.0000,113.3016,0.0000,0,0.0000,0.4202,0.0000,0.0000
643.0000,114.6949,0.0000,0,0.0000,0.4202,0.0000,0.0000
644.0000,116.0404,0.0000,0,0.0000,0.4202,0.0000,0.0000
645.0000,117.3367,117.3367,1,0.0000,0.4202,0.0000,0.0000
646.0000,118.5826,0.0000,0,0.0000,0.4202,0.0000,0.0000
647.0000,119.7771,0.0000,0,0.0000,0.4202,0.0000,0.0000
648.0000,120.9192,0.0000,0,0.0000,0.4202,0.0000,0.0000
649.0000,122.0084,0.0000,0,0.0000,0.4202,0.0000,0.0000
650.0000,123.0442,123.0442,1,0.0000,0.4202,0.0000,0.0000
651.0000,124.0261,0.0000,0,0.0000,0.4202,0.0000,0.0000
652.0000,124.9541,0.0000,0,0.0000,0.4202,0.0000,0.0000
653.0000,125.8279,0.0000,0,0.0000,0.4202,0.0000,0.0000
654.0000,126.6477,0.0000,0,0.0000,0.4202,0.0000,0.0000
655.0000,127.4135,127.4135,1,0.0000,0.4202,0.0000,0.0000
656.0000,128.1258,0.0000,0,0.0000,0.4202,0.0000,0.0000
657.0000,128.7848,0.0000,0,0.0000,0.4202,0.0000,0.0000
658.0000,129.3909,0.0000,0,0.0000,0.4202,0.0000,0.0000
659.0000,129.9449,0.0000,0,0.0000,0.4202,0.0000,0.0000
660.0000,130.4472,130.4472,1,0.0000,0.4202,0.0000,0.0000
661.0000,130.8985,0.0000,0,0.0000,0.4202,0.0000,0.0000
662.0000,131.2997,0.0000,0,0.0000,0.4202,0.0000,0.0000
663.0000,131.6515,0.0000,0,0.0000,0.4202,0.0000,0.0000
664.0000,131.9549,0.0000,0,0.0000,0.4202,0.0000,0.0000
665.0000,132.2138,132.2138,1,0.0000,0.4202,0.0000,0.0000
666.0000,132.4420,0.0000,0,0.0000,0.4202,0.0000,0.0000
667.0000,132.6392,0.0000,0,0.0000,0.4202,0.0000,0.0000
668.0000,132.8047,0.0000,0,0.0000,0.4202,0.0000,0.0000
669.0000,132.9384,0.0000,0,0.0000,0.4202,0.0000,0.0000
670.0000,133.0402,133.0402,1,0.0000,0.4202,0.0000,0.0000
671.0000,133.1103,0.0000,0,0.0000,0.4202,0.0000,0.0000
672.0000,133.1487,0.0000,0,0.0000,0.4202,0.0000,0.0000
673.0000,133.1558,0.0000,0,0.0000,0.4202,0.0000,0.0000
674.0000,133.1318,0.0000,0,0.0000,0.4202,0.0000,0.0000
675.0000,133.0774,133.0774,1,0.0000,0.4202,0.0000,0.0000
676.0000,132.9929,0.0000,0,0.0000,0.4202,0.0000,0.0000
677.0000,132.8789,0.0000,0,0.0000,0.4202,0.0000,0.0000
678.0000,132.7360,0.0000,0,0.0000,0.4202,0.0000,0.0000
679.0000,132.5650,0.0000,0,0.0000,0.4202,0.0000,0.0000
680.0000,132.3663,132.3663,1,0.0000,0.4202,0.0000,0.0000
681.0000,132.1408,0.0000,0,0.0000,0.4202,0.0000,0.0000
682.0000,131.8892,0.0000,0,0.0000,0.4202,0.0000,0.0000
683.0000,131.6122,0.0000,0,0.0000,0.4202,0.0000,0.0000
684.0000,131.3105,0.0000,0,0.0000,0.4202,0.0000,0.0000
685.0000,130.9850,130.9850,1,0.0000,0.4202,0.0000,0.0000
686.0000,130.6364,0.0000,0,0.0000,0.4202,0.0000,0.0000
687.0000,130.2654,0.0000,0,0.0000,0.4202,0.0000,0.0000
688.0000,129.8728,0.0000,0,0.0000,0.4202,0.0000,0.0000
689.0000,129.4594,0.0000,0,0.0000,0.4202,0.0000,0.0000
690.0000,129.0259,129.0259,1,0.0000,0.4202,0.0000,0.0000
691.0000,128.5731,0.0000,0,0.0000,0.4202,0.0000,0.0000
692.0000,128.1018,0.0000,0,0.0000,0.4202,0.0000,0.0000
693.0000,127.6126,0.0000,0,0.0000,0.4202,0.0000,0.0000
694.0000,127.1064,0.0000,0,0.0000,0.4202,0.0000,0.0000
695.0000,126.5838,126.5838,1,0.0000,0.4202,0.0000,0.0000
696.0000,126.0455,0.0000,0,0.0000,0.4202,0.0000,0.0000
697.0000,125.4922,0.0000,0,0.0000,0.4202,0.0000,0.0000
698.0000,124.9246,0.0000,0,0.0000,0.4202,0.0000,0.0000
699.0000,124.3434,0.0000,0,0.0000,0.4202,0.0000,0.0000
700.0000,123.7491,123.7491,1,0.0000,0.4202,0.0000,0.0000
701.0000,123.1425,0.0000,0,0.0000,0.4202,0.0000,0.0000
702.0000,122.5242,0.0000,0,0.0000,0.4202,0.0000,0.0000
703.0000,121.8947,0.0000,0,0.0000,0.4202,0.0000,0.0000
704.0000,121.2547,0.0000,0,0.0000,0.4202,0.0000,0.0000
705.0000,120.6046,120.6046,1,0.0000,0.4202,0.0000,0.0000
706.0000,119.9452,0.0000,0,0.0000,0.4202,0.0000,0.0000
707.0000,119.2768,0.0000,0,0.0000,0.4202,0.0000,0.0000
708.0000,118.6001,0.0000,0,0.0000,0.4202,0.0000,0.0000
709.0000,117.9155,0.0000,0,0.0000,0.4202,0.0000,0.0000
710.0000,117.2235,117.2235,1,0.0000,0.4202,0.0000,0.0000
711.0000,116.5247,0.0000,0,0.0000,0.4202,0.0000,0.0000
712.0000,115.8194,0.0000,0,0.0000,0.4202,0.0000,0.0000
713.0000,115.1081,0.0000,0,0.0000,0.4202,0.0000,0.0000
714.0000,114.3912,0.0000,0,0.0000,0.4202,0.0000,0.0000
715.0000,113.6692,113.6692,1,0.0000,0.4202,0.0000,0.0000
716.0000,112.9424,0.0000,0,0.0000,0.4202,0.0000,0.0000
717.0000,112.2113,0.0000,0,0.0000,0.4202,0.0000,0.0000
718.0000,111.4762,0.0000,0,0.0000,0.4202,0.0000,0.0000
719.0000,110.7374,0.0000,0,0.0000,0.4202,0.0000,0.0000
