t_min,glucose_true_mg_dl,sensor_mg_dl,sensor_valid,carbs_g_step,iir_u_per_h,exercise_pct,hr_bpm
139.0000,115.4371,0.0000,0,0.0000,0.4541,0.0000,0.0000
140.0000,115.5009,115.5009,1,0.0000,0.4541,0.0000,0.0000
141.0000,115.5639,0.0000,0,0.0000,0.4541,0.0000,0.0000
142.0000,115.6262,0.0000,0,0.0000,0.4541,0.0000,0.0000
143.0000,115.6879,0.0000,0,0.0000,0.4541,0.0000,0.0000
144.0000,115.7488,0.0000,0,0.0000,0.4541,0.0000,0.0000
145.0000,115.8090,115.8090,1,0.0000,0.4541,0.0000,0.0000
146.0000,115.8686,0.0000,0,0.0000,0.4541,0.0000,0.0000
147.0000,115.9274,0.0000,0,0.0000,0.4541,0.0000,0.0000
148.0000,115.9856,0.0000,0,0.0000,0.4541,0.0000,0.0000
149.0000,116.0431,0.0000,0,0.0000,0.4541,0.0000,0.0000
150.0000,116.0999,116.0999,1,0.0000,0.4541,0.0000,0.0000
151.0000,116.1560,0.0000,0,0.0000,0.4541,0.0000,0.0000
152.0000,116.2115,0.0000,0,0.0000,0.4541,0.0000,0.0000
153.0000,116.2663,0.0000,0,0.0000,0.4541,0.0000,0.0000
154.0000,116.3204,0.0000,0,0.0000,0.4541,0.0000,0.0000
155.0000,116.3739,116.3739,1,0.0000,0.4541,0.0000,0.0000
156.0000,116.4267,0.0000,0,0.0000,0.4541,0.0000,0.0000
157.0000,116.4789,0.0000,0,0.0000,0.4541,0.0000,0.0000
158.0000,116.5304,0.0000,0,0.0000,0.4541,0.0000,0.0000
159.0000,116.5813,0.0000,0,0.0000,0.4541,0.0000,0.0000
160.0000,116.6316,116.6316,1,0.0000,0.4541,0.0000,0.0000
161.0000,116.6812,0.0000,0,0.0000,0.4541,0.0000,0.0000
162.0000,116.7302,0.0000,0,0.0000,0.4541,0.0000,0.0000
163.0000,116.7786,0.0000,0,0.0000,0.4541,0.0000,0.0000
164.0000,116.8264,0.0000,0,0.0000,0.4541,0.0000,0.0000
165.0000,116.8735,116.8735,1,0.0000,0.4541,0.0000,0.0000
166.0000,116.9201,0.0000,0,0.0000,0.4541,0.0000,0.0000
167.0000,116.9660,0.0000,0,0.0000,0.4541,0.0000,0.0000
168.0000,117.0114,0.0000,0,0.0000,0.4541,0.0000,0.0000
169.0000,117.0561,0.0000,0,0.0000,0.4541,0.0000,0.0000
170.0000,117.1003,117.1003,1,0.0000,0.4541,0.0000,0.0000
171.0000,117.1439,0.0000,0,0.0000,0.4541,0.0000,0.0000
172.0000,117.1869,0.0000,0,0.0000,0.4541,0.0000,0.0000
173.0000,117.2293,0.0000,0,0.0000,0.4541,0.0000,0.0000
174.0000,117.2711,0.0000,0,0.0000,0.4541,0.0000,0.0000
175.0000,117.3124,117.3124,1,0.0000,0.4541,0.0000,0.0000
176.0000,117.3531,0.0000,0,0.0000,0.4541,0.0000,0.0000
177.0000,117.3933,0.0000,0,0.0000,0.4541,0.0000,0.0000
178.0000,117.4329,0.0000,0,0.0000,0.4541,0.0000,0.0000
179.0000,117.4720,0.0000,0,0.0000,0.4541,0.0000,0.0000
180.0000,117.5105,117.5105,1,0.0000,0.4541,0.0000,0.0000
181.0000,117.5485,0.0000,0,0.0000,0.4541,0.0000,0.0000
182.0000,117.5859,0.0000,0,0.0000,0.4541,0.0000,0.0000
183.0000,117.6229,0.0000,0,0.0000,0.4541,0.0000,0.0000
184.0000,117.6593,0.0000,0,0.0000,0.4541,0.0000,0.0000
185.0000,117.6952,117.6952,1,0.0000,0.4541,0.0000,0.0000
186.0000,117.7305,0.0000,0,0.0000,0.4541,0.0000,0.0000
